date & time,pmt_2_5,aqi_2_5,pmt_10,aqi_10,temp_from_humidity,temp_from_pressure,humidity,pressure
2020-04-19 00:40:56.720026,1.5,6,5.0,5,25.34375,28.674999237060547,36.80064392089844,1015.464111328125
2020-04-19 00:42:17.254960,1.2,5,7.6,6,25.27430534362793,28.633333206176758,38.18601608276367,1015.511474609375
2020-04-19 00:43:37.816361,1.2,5,4.5,4,25.32638931274414,28.59166717529297,38.160282135009766,1015.5234375
2020-04-19 00:44:58.377726,1.5,6,3.9,3,25.17013931274414,28.549999237060547,38.4090461730957,1015.5498046875
2020-04-19 00:46:18.940190,1.0,4,2.5,2,25.17013931274414,28.512500762939453,38.49053955078125,1015.56005859375
2020-04-19 00:47:39.500452,1.1,5,3.1,3,25.13541603088379,28.487499237060547,38.54200744628906,1015.552490234375
2020-04-19 00:49:00.062617,1.2,5,3.7,3,25.17013931274414,28.445833206176758,38.700706481933594,1015.576416015625
2020-04-19 00:50:20.623673,0.8,3,1.9,1,24.99652862548828,28.40416717529297,38.876556396484375,1015.576904296875
2020-04-19 00:51:41.186575,1.1,5,2.6,2,25.10069465637207,28.370834350585938,38.84224319458008,1015.60400390625
2020-04-19 00:53:01.741875,0.8,3,1.9,1,25.04861068725586,28.339584350585938,38.43907165527344,1015.64453125
2020-04-19 00:54:22.304083,1.5,6,3.1,3,24.99652862548828,28.308334350585938,42.89112854003906,1015.6103515625
2020-04-19 00:55:42.842003,1.8,8,10.2,9,25.04861068725586,28.274999618530273,38.61492156982422,1015.64208984375
2020-04-19 00:57:03.403407,0.9,4,2.5,2,25.03125,28.241666793823242,38.71356964111328,1015.690185546875
2020-04-19 00:58:23.963366,0.8,3,2.7,2,24.82291603088379,28.214584350585938,38.74788284301758,1015.635009765625
2020-04-19 00:59:44.519437,0.7,3,2.2,2,24.99652862548828,28.183334350585938,39.189659118652344,1015.6630859375
2020-04-19 01:01:05.081480,1.3,5,3.5,3,24.84027862548828,28.147916793823242,38.5720329284668,1015.60595703125
2020-04-19 01:02:25.640947,1.1,5,2.2,2,24.80555534362793,28.12291717529297,39.41697692871094,1015.692626953125
2020-04-19 01:03:46.141964,1.6,7,4.1,4,24.77083396911621,28.097915649414062,38.75646209716797,1015.67333984375
2020-04-19 01:05:06.702133,0.8,3,2.1,2,24.77083396911621,28.06458282470703,38.846534729003906,1015.663818359375
2020-04-19 01:06:27.264212,1.1,5,5.0,5,24.71875,28.03333282470703,34.55317306518555,1015.676025390625
2020-04-19 01:07:47.824568,0.8,3,3.5,3,24.63194465637207,28.012500762939453,39.26686096191406,1015.60302734375
2020-04-19 01:09:08.341266,1.3,5,2.8,2,24.75347137451172,27.983333587646484,43.37579345703125,1015.63916015625
2020-04-19 01:10:28.903654,1.1,5,4.1,4,24.71875,27.960416793823242,39.271148681640625,1015.614501953125
2020-04-19 01:11:49.464705,1.0,4,2.3,2,24.66666603088379,27.9375,39.24541473388672,1015.59619140625
2020-04-19 01:13:10.026894,1.6,7,3.5,3,24.70138931274414,27.912500381469727,39.151058197021484,1015.568115234375
2020-04-19 01:14:30.580504,2.0,8,6.2,6,24.5625,27.885417938232422,39.365509033203125,1015.541748046875
2020-04-19 01:15:51.142105,1.3,5,3.6,3,24.64930534362793,27.868749618530273,38.94089126586914,1015.553955078125
2020-04-19 01:17:11.678982,1.0,4,3.4,3,24.61458396911621,27.84583282470703,39.056697845458984,1015.561279296875
2020-04-19 01:18:32.237289,1.1,5,2.2,2,24.44097137451172,27.816665649414062,39.2282600402832,1015.569580078125
2020-04-19 01:19:52.743192,1.0,4,5.0,5,24.49305534362793,27.793750762939453,39.151058197021484,1015.5185546875
2020-04-19 01:21:13.302332,1.5,6,5.3,5,24.5625,27.774999618530273,39.459869384765625,1015.5263671875
2020-04-19 01:22:33.865273,1.2,5,4.1,4,24.49305534362793,27.75,39.92308807373047,1015.522216796875
2020-04-19 01:23:54.426353,1.1,5,3.5,3,24.30208396911621,27.731250762939453,39.41697692871094,1015.594482421875
2020-04-19 01:25:14.985809,1.0,4,2.8,2,24.49305534362793,27.706249237060547,39.19823455810547,1015.576416015625
2020-04-19 01:26:35.546451,0.8,3,2.2,2,24.35416603088379,27.68541717529297,35.19224548339844,1015.577392578125
2020-04-19 01:27:56.106842,1.4,6,5.0,5,24.52777862548828,27.660415649414062,39.75152587890625,1015.5390625
2020-04-19 01:29:16.667219,0.9,4,2.6,2,24.54513931274414,27.625,38.94947052001953,1015.58447265625
2020-04-19 01:30:37.226168,1.0,4,6.2,6,24.25,27.602083206176758,39.63572311401367,1015.59765625
2020-04-19 01:31:57.786294,1.1,5,4.4,4,24.18055534362793,27.581249237060547,41.29988098144531,1015.574462890625
2020-04-19 01:33:18.342685,1.6,7,2.7,2,24.23263931274414,27.549999237060547,39.584251403808594,1015.6328125
2020-04-19 01:34:38.899459,1.2,5,3.0,3,24.28472137451172,27.520832061767578,39.53278350830078,1015.610595703125
2020-04-19 01:35:59.459223,1.2,5,3.3,3,24.16319465637207,27.50208282470703,39.996002197265625,1015.585693359375
2020-04-19 01:37:20.018213,1.0,4,3.1,3,24.09375,27.479167938232422,39.85017395019531,1015.621337890625
2020-04-19 01:38:40.579475,0.9,4,2.5,2,24.14583396911621,27.462499618530273,39.97884750366211,1015.63671875
2020-04-19 01:40:01.140763,1.1,5,5.0,5,24.11111068725586,27.447917938232422,40.06462860107422,1015.64208984375
2020-04-19 01:41:21.640867,0.9,4,4.0,4,24.04166603088379,27.420833587646484,39.89735412597656,1015.59814453125
2020-04-19 01:42:42.141616,0.6,2,2.9,2,24.16319465637207,27.389583587646484,39.678611755371094,1015.585205078125
2020-04-19 01:44:02.701444,1.3,5,2.9,2,24.12847137451172,27.362499237060547,43.8990592956543,1015.5732421875
2020-04-19 01:45:23.241896,0.9,4,2.4,2,23.97222137451172,27.339584350585938,35.6983528137207,1015.554443359375
2020-04-19 01:46:43.778095,0.9,4,1.7,1,23.95486068725586,27.318750381469727,41.18407440185547,1015.554443359375
2020-04-19 01:48:04.339068,1.4,6,3.1,3,23.97222137451172,27.308334350585938,40.13325500488281,1015.534423828125
